"V1" "V2" "V3" "V4"
8051 0.8196003 1 0.01
8052 0.8196003 1 0.01
8053 1.610081 1 0.01
8054 1.610081 1 0.01
8055 1.610081 1 0.01
8056 1.610081 1 0.01
8057 1.610081 1 0.01
8058 1.610081 1 0.01
8059 1.610081 1 0.01
8060 1.610081 1 0.01
8061 1.610081 1 0.01
8062 1.610081 1 0.01
8063 1.610081 1 0.01
8064 1.610081 1 0.01
8065 1.610081 1 0.01
8066 1.610081 1 0.01
8067 1.610081 1 0.01
8068 1.610081 1 0.01
8069 1.610081 1 0.01
8070 1.610081 1 0.01
8071 1.610081 1 0.01
8072 1.610081 1 0.01
8073 1.610081 1 0.01
8074 1.610081 1 0.01
8075 1.610081 1 0.01
8076 1.610081 1 0.01
8077 1.610081 1 0.01
8078 1.610081 1 0.01
8079 1.610081 1 0.01
8080 1.610081 1 0.01
8081 1.610081 1 0.01
8082 1.610081 1 0.01
8083 1.610081 1 0.01
8084 1.610081 1 0.01
8085 1.610081 1 0.01
8086 1.610081 1 0.01
8087 1.610081 1 0.01
8088 1.610081 1 0.01
8089 1.610081 1 0.01
8090 1.610081 1 0.01
8091 1.610081 1 0.01
8092 1.610081 1 0.01
8093 1.610081 1 0.01
8094 1.610081 1 0.01
8095 1.610081 1 0.01
8096 1.610081 1 0.01
8097 1.610081 1 0.01
8098 1.610081 1 0.01
8099 1.610081 1 0.01
8100 1.610081 1 0.01
8101 1.610081 1 0.01
8102 1.610081 1 0.01
8103 1.610081 1 0.01
8104 1.610081 1 0.01
8105 1.610081 1 0.01
8106 1.610081 1 0.01
8107 1.610081 1 0.01
8108 1.610081 1 0.01
8109 1.610081 1 0.01
8110 1.610081 1 0.01
8111 1.610081 1 0.01
8112 1.610081 1 0.01
8113 1.610081 1 0.01
8114 1.610081 1 0.01
8115 1.610081 1 0.01
8116 1.610081 1 0.01
8117 1.610081 1 0.01
8118 1.610081 1 0.01
8119 1.610081 1 0.01
8120 1.610081 1 0.01
8121 1.610081 1 0.01
8122 1.610081 1 0.01
8123 1.610081 1 0.01
8124 1.610081 1 0.01
8125 1.610081 1 0.01
8126 1.610081 1 0.01
8127 1.610081 1 0.01
8128 1.610081 1 0.01
8129 1.610081 1 0.01
8130 1.610081 1 0.01
8131 1.610081 1 0.01
8132 1.610081 1 0.01
8133 1.610081 1 0.01
8134 1.610081 1 0.01
8135 1.610081 1 0.01
8136 1.610081 1 0.01
8137 1.610081 1 0.01
8138 1.610081 1 0.01
8139 1.610081 1 0.01
8140 1.610081 1 0.01
8141 1.610081 1 0.01
8142 1.610081 1 0.01
8143 1.610081 1 0.01
8144 1.610081 1 0.01
8145 1.610081 1 0.01
8146 1.610081 1 0.01
8147 1.610081 1 0.01
8148 1.610081 1 0.01
8149 1.610081 1 0.01
8150 1.610081 1 0.01
8151 1.610081 1 0.01
8152 1.610081 1 0.01
8153 1.610081 1 0.01
8154 1.610081 1 0.01
8155 1.610081 1 0.01
8156 1.610081 1 0.01
8157 1.610081 1 0.01
8158 1.610081 1 0.01
8159 1.610081 1 0.01
8160 1.610081 1 0.01
8161 1.610081 1 0.01
8162 1.610081 1 0.01
8163 1.610081 1 0.01
8164 1.610081 1 0.01
8165 1.610081 1 0.01
8166 1.610081 1 0.01
8167 1.610081 1 0.01
8168 1.610081 1 0.01
8169 1.610081 1 0.01
8170 1.610081 1 0.01
8171 1.610081 1 0.01
8172 1.610081 1 0.01
8173 1.610081 1 0.01
8174 1.610081 1 0.01
8175 1.610081 1 0.01
8176 1.610081 1 0.01
8177 1.610081 1 0.01
8178 1.610081 1 0.01
8179 1.610081 1 0.01
8180 1.610081 1 0.01
8181 1.610081 1 0.01
8182 1.610081 1 0.01
8183 1.610081 1 0.01
8184 1.610081 1 0.01
8185 1.610081 1 0.01
8186 1.610081 1 0.01
8187 1.610081 1 0.01
8188 1.610081 1 0.01
8189 1.610081 1 0.01
8190 1.610081 1 0.01
8191 1.610081 1 0.01
8192 1.610081 1 0.01
8193 1.610081 1 0.01
8194 1.610081 1 0.01
8195 1.610081 1 0.01
8196 1.610081 1 0.01
8197 1.610081 1 0.01
8198 1.610081 1 0.01
8199 1.610081 1 0.01
8200 1.610081 1 0.01
8201 1.610081 1 0.01
8202 1.610081 1 0.01
8203 1.610081 1 0.01
8204 1.610081 1 0.01
8205 1.610081 1 0.01
8206 1.610081 1 0.01
8207 1.610081 1 0.01
8208 1.610081 1 0.01
8209 1.610081 1 0.01
8210 1.610081 1 0.01
8211 1.610081 1 0.01
8212 1.610081 1 0.01
8213 1.610081 1 0.01
8214 1.610081 1 0.01
8215 1.610081 1 0.01
8216 1.610081 1 0.01
8217 1.610081 1 0.01
8218 1.610081 1 0.01
8219 1.610081 1 0.01
8220 1.610081 1 0.01
8221 1.610081 1 0.01
8222 1.610081 1 0.01
8223 1.610081 1 0.01
8224 1.610081 1 0.01
8225 1.610081 1 0.01
8226 1.610081 1 0.01
8227 1.610081 1 0.01
8228 1.610081 1 0.01
8229 1.610081 1 0.01
8230 1.610081 1 0.01
8231 1.610081 1 0.01
8232 1.610081 1 0.01
8233 1.610081 1 0.01
8234 1.610081 1 0.01
8235 1.610081 1 0.01
8236 1.610081 1 0.01
8237 1.610081 1 0.01
8238 1.610081 1 0.01
8239 1.610081 1 0.01
8240 1.610081 1 0.01
8241 1.610081 1 0.01
8242 1.610081 1 0.01
8243 1.610081 1 0.01
8244 1.610081 1 0.01
8245 1.610081 1 0.01
8246 1.610081 1 0.01
8247 1.610081 1 0.01
8248 1.610081 1 0.01
8249 1.610081 1 0.01
8250 1.610081 1 0.01
8251 1.610081 1 0.01
8252 1.610081 1 0.01
8253 1.610081 1 0.01
8254 1.610081 1 0.01
8255 1.610081 1 0.01
8256 1.610081 1 0.01
8257 1.610081 1 0.01
8258 1.610081 1 0.01
8259 1.610081 1 0.01
8260 1.610081 1 0.01
8261 1.610081 1 0.01
8262 1.610081 1 0.01
8263 1.610081 1 0.01
8264 1.610081 1 0.01
8265 1.610081 1 0.01
8266 1.610081 1 0.01
8267 1.610081 1 0.01
8268 1.610081 1 0.01
8269 1.610081 1 0.01
8270 1.610081 1 0.01
8271 1.610081 1 0.01
8272 1.610081 1 0.01
8273 1.610081 1 0.01
8274 1.610081 1 0.01
8275 1.610081 1 0.01
8276 1.610081 1 0.01
8277 1.610081 1 0.01
8278 1.610081 1 0.01
8279 1.610081 1 0.01
8280 1.610081 1 0.01
8281 1.610081 1 0.01
8282 1.610081 1 0.01
8283 1.610081 1 0.01
8284 1.610081 1 0.01
8285 1.610081 1 0.01
8286 1.610081 1 0.01
8287 1.610081 1 0.01
8288 1.610081 1 0.01
8289 1.610081 1 0.01
8290 1.610081 1 0.01
8291 1.610081 1 0.01
8292 1.610081 1 0.01
8293 1.610081 1 0.01
8294 1.610081 1 0.01
8295 1.610081 1 0.01
8296 1.610081 1 0.01
8297 1.610081 1 0.01
8298 1.610081 1 0.01
8299 1.610081 1 0.01
8300 1.610081 1 0.01
8301 1.610081 1 0.01
8302 1.610081 1 0.01
8303 1.610081 1 0.01
8304 1.610081 1 0.01
8305 1.610081 1 0.01
8306 1.610081 1 0.01
8307 1.610081 1 0.01
8308 1.610081 1 0.01
8309 1.610081 1 0.01
8310 1.610081 1 0.01
8311 1.610081 1 0.01
8312 1.610081 1 0.01
8313 1.610081 1 0.01
8314 1.610081 1 0.01
8315 1.610081 1 0.01
8316 1.610081 1 0.01
8317 1.610081 1 0.01
8318 1.610081 1 0.01
8319 1.610081 1 0.01
8320 1.610081 1 0.01
8321 1.610081 1 0.01
8322 1.610081 1 0.01
8323 1.610081 1 0.01
8324 1.610081 1 0.01
8325 1.610081 1 0.01
8326 1.610081 1 0.01
8327 1.610081 1 0.01
8328 1.610081 1 0.01
8329 1.610081 1 0.01
8330 1.610081 1 0.01
8331 1.610081 1 0.01
8332 1.610081 1 0.01
8333 1.610081 1 0.01
8334 1.610081 1 0.01
8335 1.610081 1 0.01
8336 1.610081 1 0.01
8337 1.610081 1 0.01
8338 1.610081 1 0.01
8339 1.610081 1 0.01
8340 1.610081 1 0.01
8341 1.610081 1 0.01
8342 1.610081 1 0.01
8343 1.610081 1 0.01
8344 1.610081 1 0.01
8345 1.610081 1 0.01
8346 1.610081 1 0.01
8347 1.610081 1 0.01
8348 1.610081 1 0.01
8349 1.610081 1 0.01
8350 1.610081 1 0.01
8351 1.610081 1 0.01
8352 1.610081 1 0.01
8353 1.610081 1 0.01
8354 1.610081 1 0.01
8355 1.610081 1 0.01
8356 1.610081 1 0.01
8357 1.610081 1 0.01
8358 1.610081 1 0.01
8359 1.610081 1 0.01
8360 1.610081 1 0.01
8361 1.610081 1 0.01
8362 1.610081 1 0.01
8363 1.610081 1 0.01
8364 1.610081 1 0.01
8365 1.610081 1 0.01
8366 1.610081 1 0.01
8367 1.610081 1 0.01
8368 1.610081 1 0.01
8369 1.610081 1 0.01
8370 1.610081 1 0.01
8371 1.610081 1 0.01
8372 1.610081 1 0.01
8373 1.610081 1 0.01
8374 1.610081 1 0.01
8375 1.610081 1 0.01
8376 1.610081 1 0.01
8377 1.610081 1 0.01
8378 1.610081 1 0.01
8379 1.610081 1 0.01
8380 1.610081 1 0.01
8381 1.610081 1 0.01
8382 1.610081 1 0.01
8383 1.610081 1 0.01
8384 1.610081 1 0.01
8385 1.610081 1 0.01
8386 1.610081 1 0.01
8387 1.610081 1 0.01
8388 1.610081 1 0.01
8389 1.610081 1 0.01
8390 1.610081 1 0.01
8391 1.610081 1 0.01
8392 1.610081 1 0.01
8393 1.610081 1 0.01
8394 1.610081 1 0.01
8395 1.610081 1 0.01
8396 1.610081 1 0.01
8397 1.610081 1 0.01
8398 1.610081 1 0.01
8399 1.610081 1 0.01
8400 1.610081 1 0.01
8401 1.610081 1 0.01
8402 1.610081 1 0.01
8403 1.610081 1 0.01
8404 1.610081 1 0.01
8405 1.610081 1 0.01
8406 1.610081 1 0.01
8407 1.610081 1 0.01
8408 1.610081 1 0.01
8409 1.610081 1 0.01
8410 1.610081 1 0.01
8411 1.610081 1 0.01
8412 1.610081 1 0.01
8413 1.610081 1 0.01
8414 1.610081 1 0.01
8415 1.610081 1 0.01
8416 1.610081 1 0.01
8417 1.610081 1 0.01
8418 1.610081 1 0.01
8419 1.060146 1 0.01
8420 1.060146 1 0.01
8421 1.060146 1 0.01
8422 1.060146 1 0.01
8423 1.060146 1 0.01
8424 1.060146 1 0.01
8425 1.060146 1 0.01
8426 1.060146 1 0.01
8427 1.060146 1 0.01
8428 1.060146 1 0.01
8429 1.060146 1 0.01
8430 1.060146 1 0.01
8431 1.060146 1 0.01
8432 1.060146 1 0.01
8433 1.060146 1 0.01
8434 1.060146 1 0.01
8435 1.060146 1 0.01
8436 1.060146 1 0.01
8437 1.060146 1 0.01
8438 1.060146 1 0.01
8439 1.060146 1 0.01
8440 1.060146 1 0.01
8441 1.060146 1 0.01
8442 1.060146 1 0.01
8443 1.060146 1 0.01
8444 1.060146 1 0.01
8445 1.060146 1 0.01
8446 1.060146 1 0.01
8447 1.060146 1 0.01
8448 1.060146 1 0.01
8449 1.060146 1 0.01
8450 1.060146 1 0.01
8451 1.060146 1 0.01
8452 1.060146 1 0.01
8453 1.060146 1 0.01
8454 1.060146 1 0.01
8455 1.060146 1 0.01
8456 1.060146 1 0.01
8457 1.060146 1 0.01
8458 1.060146 1 0.01
8459 1.060146 1 0.01
8460 1.060146 1 0.01
8461 1.060146 1 0.01
8462 1.060146 1 0.01
8463 1.060146 1 0.01
8464 1.060146 1 0.01
8465 1.060146 1 0.01
8466 1.060146 1 0.01
8467 1.060146 1 0.01
8468 1.060146 1 0.01
8469 1.060146 1 0.01
8470 1.060146 1 0.01
8471 1.060146 1 0.01
8472 1.060146 1 0.01
8473 1.060146 1 0.01
8474 1.060146 1 0.01
8475 1.060146 1 0.01
8476 1.060146 1 0.01
8477 1.060146 1 0.01
8478 1.060146 1 0.01
8479 1.060146 1 0.01
8480 1.060146 1 0.01
8481 1.060146 1 0.01
8482 1.060146 1 0.01
8483 1.060146 1 0.01
8484 1.060146 1 0.01
8485 1.060146 1 0.01
8486 1.060146 1 0.01
8487 1.060146 1 0.01
8488 1.060146 1 0.01
8489 1.060146 1 0.01
8490 1.060146 1 0.01
8491 1.060146 1 0.01
8492 1.060146 1 0.01
8493 1.060146 1 0.01
8494 1.060146 1 0.01
8495 1.060146 1 0.01
8496 1.060146 1 0.01
8497 1.060146 1 0.01
8498 1.060146 1 0.01
8499 1.060146 1 0.01
8500 1.060146 1 0.01
8501 1.060146 1 0.01
8502 1.060146 1 0.01
8503 1.060146 1 0.01
8504 1.060146 1 0.01
8505 1.060146 1 0.01
8506 1.060146 1 0.01
8507 1.060146 1 0.01
8508 1.060146 1 0.01
8509 1.060146 1 0.01
8510 1.060146 1 0.01
8511 1.060146 1 0.01
8512 1.060146 1 0.01
8513 1.060146 1 0.01
8514 1.060146 1 0.01
8515 1.060146 1 0.01
8516 1.060146 1 0.01
8517 1.060146 1 0.01
8518 1.060146 1 0.01
8519 1.060146 1 0.01
8520 1.060146 1 0.01
8521 1.060146 1 0.01
8522 1.060146 1 0.01
8523 1.060146 1 0.01
8524 1.060146 1 0.01
8525 1.060146 1 0.01
8526 1.060146 1 0.01
8527 1.060146 1 0.01
8528 1.060146 1 0.01
8529 1.060146 1 0.01
8530 1.060146 1 0.01
8531 1.060146 1 0.01
8532 1.060146 1 0.01
8533 1.060146 1 0.01
8534 1.060146 1 0.01
8535 1.060146 1 0.01
8536 1.060146 1 0.01
8537 1.060146 1 0.01
8538 1.060146 1 0.01
8539 1.060146 1 0.01
8540 1.060146 1 0.01
8541 1.060146 1 0.01
8542 1.060146 1 0.01
8543 1.060146 1 0.01
8544 1.060146 1 0.01
8545 1.060146 1 0.01
8546 1.060146 1 0.01
8547 1.060146 1 0.01
8548 1.060146 1 0.01
8549 1.060146 1 0.01
8550 1.060146 1 0.01
8551 1.060146 1 0.01
8552 1.060146 1 0.01
8553 1.060146 1 0.01
8554 1.060146 1 0.01
8555 1.060146 1 0.01
8556 1.060146 1 0.01
8557 1.060146 1 0.01
8558 1.060146 1 0.01
8559 1.060146 1 0.01
8560 1.060146 1 0.01
8561 1.060146 1 0.01
8562 1.060146 1 0.01
8563 1.060146 1 0.01
8564 1.060146 1 0.01
8565 1.060146 1 0.01
8566 1.060146 1 0.01
8567 1.060146 1 0.01
8568 1.060146 1 0.01
8569 1.060146 1 0.01
8570 1.060146 1 0.01
8571 1.060146 1 0.01
8572 1.060146 1 0.01
8573 1.060146 1 0.01
8574 1.060146 1 0.01
8575 1.060146 1 0.01
8576 1.060146 1 0.01
8577 1.060146 1 0.01
8578 1.060146 1 0.01
8579 1.060146 1 0.01
8580 1.060146 1 0.01
8581 1.060146 1 0.01
8582 1.060146 1 0.01
8583 1.060146 1 0.01
8584 1.060146 1 0.01
8585 1.060146 1 0.01
8586 1.060146 1 0.01
8587 1.060146 1 0.01
8588 1.060146 1 0.01
8589 1.060146 1 0.01
8590 1.060146 1 0.01
8591 1.060146 1 0.01
8592 1.060146 1 0.01
8593 1.060146 1 0.01
8594 1.060146 1 0.01
8595 1.060146 1 0.01
8596 1.060146 1 0.01
8597 1.060146 1 0.01
8598 1.060146 1 0.01
8599 1.060146 1 0.01
8600 1.060146 1 0.01
8601 1.060146 1 0.01
8602 1.060146 1 0.01
8603 1.060146 1 0.01
8604 1.060146 1 0.01
8605 1.060146 1 0.01
8606 1.060146 1 0.01
8607 1.060146 1 0.01
8608 1.060146 1 0.01
8609 1.060146 1 0.01
8610 1.060146 1 0.01
8611 1.060146 1 0.01
8612 1.060146 1 0.01
8613 1.060146 1 0.01
8614 1.060146 1 0.01
8615 1.060146 1 0.01
8616 1.060146 1 0.01
8617 1.060146 1 0.01
8618 1.060146 1 0.01
8619 1.060146 1 0.01
8620 1.060146 1 0.01
8621 1.060146 1 0.01
8622 1.060146 1 0.01
8623 1.060146 1 0.01
8624 1.060146 1 0.01
8625 1.060146 1 0.01
8626 1.060146 1 0.01
8627 1.060146 1 0.01
8628 1.060146 1 0.01
8629 1.060146 1 0.01
8630 1.060146 1 0.01
8631 1.060146 1 0.01
8632 1.060146 1 0.01
8633 1.060146 1 0.01
8634 1.060146 1 0.01
8635 1.060146 1 0.01
8636 1.060146 1 0.01
8637 1.060146 1 0.01
8638 1.060146 1 0.01
8639 1.060146 1 0.01
8640 1.060146 1 0.01
8641 1.060146 1 0.01
8642 1.060146 1 0.01
8643 1.060146 1 0.01
8644 1.060146 1 0.01
8645 1.060146 1 0.01
8646 1.060146 1 0.01
8647 1.060146 1 0.01
8648 1.060146 1 0.01
8649 1.060146 1 0.01
8650 1.060146 1 0.01
8651 1.060146 1 0.01
8652 1.060146 1 0.01
8653 1.060146 1 0.01
8654 1.060146 1 0.01
8655 1.060146 1 0.01
8656 1.060146 1 0.01
8657 1.060146 1 0.01
8658 1.060146 1 0.01
8659 1.060146 1 0.01
8660 1.060146 1 0.01
8661 1.060146 1 0.01
8662 1.060146 1 0.01
8663 1.060146 1 0.01
8664 1.060146 1 0.01
8665 1.060146 1 0.01
8666 1.060146 1 0.01
8667 1.060146 1 0.01
8668 1.060146 1 0.01
8669 1.060146 1 0.01
8670 1.060146 1 0.01
8671 1.060146 1 0.01
8672 1.060146 1 0.01
8673 1.060146 1 0.01
8674 1.060146 1 0.01
8675 1.060146 1 0.01
8676 1.060146 1 0.01
8677 1.060146 1 0.01
8678 1.060146 1 0.01
8679 1.060146 1 0.01
8680 1.060146 1 0.01
8681 1.060146 1 0.01
8682 1.060146 1 0.01
8683 1.060146 1 0.01
8684 1.060146 1 0.01
8685 1.060146 1 0.01
8686 1.060146 1 0.01
8687 1.060146 1 0.01
8688 1.060146 1 0.01
8689 1.060146 1 0.01
8690 1.060146 1 0.01
8691 1.060146 1 0.01
8692 1.060146 1 0.01
8693 1.060146 1 0.01
8694 1.060146 1 0.01
8695 1.060146 1 0.01
8696 1.060146 1 0.01
8697 1.060146 1 0.01
8698 1.060146 1 0.01
8699 1.060146 1 0.01
8700 1.060146 1 0.01
8701 1.060146 1 0.01
8702 1.060146 1 0.01
8703 1.060146 1 0.01
8704 1.060146 1 0.01
8705 1.060146 1 0.01
8706 1.060146 1 0.01
8707 1.060146 1 0.01
8708 1.060146 1 0.01
8709 1.060146 1 0.01
8710 1.060146 1 0.01
8711 1.060146 1 0.01
8712 1.060146 1 0.01
8713 1.060146 1 0.01
8714 1.060146 1 0.01
8715 1.060146 1 0.01
8716 1.060146 1 0.01
8717 1.060146 1 0.01
8718 1.060146 1 0.01
8719 1.060146 1 0.01
8720 1.060146 1 0.01
8721 1.060146 1 0.01
8722 1.060146 1 0.01
8723 1.060146 1 0.01
8724 1.060146 1 0.01
8725 1.060146 1 0.01
8726 1.060146 1 0.01
8727 1.060146 1 0.01
8728 1.060146 1 0.01
8729 1.060146 1 0.01
8730 1.060146 1 0.01
8731 1.060146 1 0.01
8732 1.060146 1 0.01
8733 1.060146 1 0.01
8734 1.060146 1 0.01
8735 1.060146 1 0.01
8736 1.060146 1 0.01
8737 1.060146 1 0.01
8738 1.060146 1 0.01
8739 1.060146 1 0.01
8740 1.060146 1 0.01
8741 1.060146 1 0.01
8742 1.060146 1 0.01
8743 1.060146 1 0.01
8744 1.060146 1 0.01
8745 1.060146 1 0.01
8746 1.060146 1 0.01
8747 1.060146 1 0.01
8748 1.060146 1 0.01
8749 1.060146 1 0.01
8750 1.060146 1 0.01
8751 1.060146 1 0.01
8752 1.060146 1 0.01
8753 1.060146 1 0.01
8754 1.060146 1 0.01
8755 1.060146 1 0.01
8756 1.060146 1 0.01
8757 1.060146 1 0.01
8758 1.060146 1 0.01
8759 1.060146 1 0.01
8760 1.060146 1 0.01
8761 1.060146 1 0.01
8762 1.060146 1 0.01
8763 1.060146 1 0.01
8764 1.060146 1 0.01
8765 1.060146 1 0.01
8766 1.060146 1 0.01
8767 1.060146 1 0.01
8768 1.060146 1 0.01
8769 1.060146 1 0.01
8770 1.060146 1 0.01
8771 1.060146 1 0.01
8772 1.060146 1 0.01
8773 1.060146 1 0.01
8774 1.060146 1 0.01
8775 1.060146 1 0.01
8776 1.060146 1 0.01
8777 1.060146 1 0.01
8778 1.060146 1 0.01
8779 1.060146 1 0.01
8780 1.060146 1 0.01
8781 1.060146 1 0.01
8782 1.060146 1 0.01
8783 1.060146 1 0.01
8784 1.060146 1 0.01
8785 1.573889 1 0.01
8786 1.573889 1 0.01
8787 1.573889 1 0.01
8788 1.573889 1 0.01
8789 1.573889 1 0.01
8790 1.573889 1 0.01
8791 1.573889 1 0.01
8792 1.573889 1 0.01
8793 1.573889 1 0.01
8794 1.573889 1 0.01
8795 1.573889 1 0.01
8796 1.573889 1 0.01
8797 1.573889 1 0.01
8798 1.573889 1 0.01
8799 1.573889 1 0.01
8800 1.573889 1 0.01
8801 1.573889 1 0.01
8802 1.573889 1 0.01
8803 1.573889 1 0.01
8804 1.573889 1 0.01
8805 1.573889 1 0.01
8806 1.573889 1 0.01
8807 1.573889 1 0.01
8808 1.573889 1 0.01
8809 1.573889 1 0.01
8810 1.573889 1 0.01
8811 1.573889 1 0.01
8812 1.573889 1 0.01
8813 1.573889 1 0.01
8814 1.573889 1 0.01
8815 1.573889 1 0.01
8816 1.573889 1 0.01
8817 1.573889 1 0.01
8818 1.573889 1 0.01
8819 1.573889 1 0.01
8820 1.573889 1 0.01
8821 1.573889 1 0.01
8822 1.573889 1 0.01
8823 1.573889 1 0.01
8824 1.573889 1 0.01
8825 1.573889 1 0.01
8826 1.573889 1 0.01
8827 1.573889 1 0.01
8828 1.573889 1 0.01
8829 1.573889 1 0.01
8830 1.573889 1 0.01
8831 1.573889 1 0.01
8832 1.573889 1 0.01
8833 1.573889 1 0.01
8834 1.573889 1 0.01
8835 1.573889 1 0.01
8836 1.573889 1 0.01
8837 1.573889 1 0.01
8838 1.573889 1 0.01
8839 1.573889 1 0.01
8840 1.573889 1 0.01
8841 1.573889 1 0.01
8842 1.573889 1 0.01
8843 1.573889 1 0.01
8844 1.573889 1 0.01
8845 1.573889 1 0.01
8846 1.573889 1 0.01
8847 1.573889 1 0.01
8848 1.573889 1 0.01
8849 1.573889 1 0.01
8850 1.573889 1 0.01
8851 1.573889 1 0.01
8852 1.573889 1 0.01
8853 1.573889 1 0.01
8854 1.573889 1 0.01
8855 1.573889 1 0.01
8856 1.573889 1 0.01
8857 1.573889 1 0.01
8858 1.573889 1 0.01
8859 1.573889 1 0.01
8860 1.573889 1 0.01
8861 1.573889 1 0.01
8862 1.573889 1 0.01
8863 1.573889 1 0.01
8864 1.573889 1 0.01
8865 1.573889 1 0.01
8866 1.573889 1 0.01
8867 1.573889 1 0.01
8868 1.573889 1 0.01
8869 1.573889 1 0.01
8870 1.573889 1 0.01
8871 1.573889 1 0.01
8872 1.573889 1 0.01
8873 1.573889 1 0.01
8874 1.573889 1 0.01
8875 1.573889 1 0.01
8876 1.573889 1 0.01
8877 1.573889 1 0.01
8878 1.573889 1 0.01
8879 1.573889 1 0.01
8880 1.573889 1 0.01
8881 1.573889 1 0.01
8882 1.573889 1 0.01
8883 1.573889 1 0.01
8884 1.573889 1 0.01
8885 1.573889 1 0.01
8886 1.573889 1 0.01
8887 1.573889 1 0.01
8888 1.573889 1 0.01
8889 1.573889 1 0.01
8890 1.573889 1 0.01
8891 1.573889 1 0.01
8892 1.573889 1 0.01
8893 1.573889 1 0.01
8894 1.573889 1 0.01
8895 1.573889 1 0.01
8896 1.573889 1 0.01
8897 1.573889 1 0.01
8898 1.573889 1 0.01
8899 1.573889 1 0.01
8900 1.573889 1 0.01
8901 1.573889 1 0.01
8902 1.573889 1 0.01
8903 1.573889 1 0.01
8904 1.573889 1 0.01
8905 1.573889 1 0.01
8906 1.573889 1 0.01
8907 1.573889 1 0.01
8908 1.573889 1 0.01
8909 1.573889 1 0.01
8910 1.573889 1 0.01
8911 1.573889 1 0.01
8912 1.573889 1 0.01
8913 1.573889 1 0.01
8914 1.573889 1 0.01
8915 1.573889 1 0.01
8916 1.573889 1 0.01
8917 1.573889 1 0.01
8918 1.573889 1 0.01
8919 1.573889 1 0.01
8920 1.573889 1 0.01
8921 1.573889 1 0.01
8922 1.573889 1 0.01
8923 1.573889 1 0.01
8924 1.573889 1 0.01
8925 1.573889 1 0.01
8926 1.573889 1 0.01
8927 1.573889 1 0.01
8928 1.573889 1 0.01
8929 1.573889 1 0.01
8930 1.573889 1 0.01
8931 1.573889 1 0.01
8932 1.573889 1 0.01
8933 1.573889 1 0.01
8934 1.573889 1 0.01
8935 1.573889 1 0.01
8936 1.573889 1 0.01
8937 1.573889 1 0.01
8938 1.573889 1 0.01
8939 1.573889 1 0.01
8940 1.573889 1 0.01
8941 1.573889 1 0.01
8942 1.573889 1 0.01
8943 1.573889 1 0.01
8944 1.573889 1 0.01
8945 1.573889 1 0.01
8946 1.573889 1 0.01
8947 1.573889 1 0.01
8948 1.573889 1 0.01
8949 1.573889 1 0.01
8950 1.573889 1 0.01
8951 1.573889 1 0.01
8952 1.573889 1 0.01
8953 1.573889 1 0.01
8954 1.573889 1 0.01
8955 1.573889 1 0.01
8956 1.573889 1 0.01
8957 1.573889 1 0.01
8958 1.573889 1 0.01
8959 1.573889 1 0.01
8960 1.573889 1 0.01
8961 1.573889 1 0.01
8962 1.573889 1 0.01
8963 1.573889 1 0.01
8964 1.573889 1 0.01
8965 1.573889 1 0.01
8966 1.573889 1 0.01
8967 1.573889 1 0.01
8968 1.573889 1 0.01
8969 1.573889 1 0.01
8970 1.573889 1 0.01
8971 1.573889 1 0.01
8972 1.573889 1 0.01
8973 1.573889 1 0.01
8974 1.573889 1 0.01
8975 1.573889 1 0.01
8976 1.573889 1 0.01
8977 1.573889 1 0.01
8978 1.573889 1 0.01
8979 1.573889 1 0.01
8980 1.573889 1 0.01
8981 1.573889 1 0.01
8982 1.573889 1 0.01
8983 1.573889 1 0.01
8984 1.573889 1 0.01
8985 1.573889 1 0.01
8986 1.573889 1 0.01
8987 1.573889 1 0.01
8988 1.573889 1 0.01
8989 1.573889 1 0.01
8990 1.573889 1 0.01
8991 1.573889 1 0.01
8992 1.573889 1 0.01
8993 1.573889 1 0.01
8994 1.573889 1 0.01
8995 1.573889 1 0.01
8996 1.573889 1 0.01
8997 1.573889 1 0.01
8998 1.573889 1 0.01
8999 1.573889 1 0.01
9000 1.573889 1 0.01
9001 1.573889 1 0.01
9002 1.573889 1 0.01
9003 1.573889 1 0.01
9004 1.573889 1 0.01
9005 1.573889 1 0.01
9006 1.573889 1 0.01
9007 1.573889 1 0.01
9008 1.573889 1 0.01
9009 1.573889 1 0.01
9010 1.573889 1 0.01
9011 1.573889 1 0.01
9012 1.573889 1 0.01
9013 1.573889 1 0.01
9014 1.573889 1 0.01
9015 1.573889 1 0.01
9016 1.573889 1 0.01
9017 1.573889 1 0.01
9018 1.573889 1 0.01
9019 1.573889 1 0.01
9020 1.573889 1 0.01
9021 1.573889 1 0.01
9022 1.573889 1 0.01
9023 1.573889 1 0.01
9024 1.573889 1 0.01
9025 1.573889 1 0.01
9026 1.573889 1 0.01
9027 1.573889 1 0.01
9028 1.573889 1 0.01
9029 1.573889 1 0.01
9030 1.573889 1 0.01
9031 1.573889 1 0.01
9032 1.573889 1 0.01
9033 1.573889 1 0.01
9034 1.573889 1 0.01
9035 1.573889 1 0.01
9036 1.573889 1 0.01
9037 1.573889 1 0.01
9038 1.573889 1 0.01
9039 1.573889 1 0.01
9040 1.573889 1 0.01
9041 1.573889 1 0.01
9042 1.573889 1 0.01
9043 1.573889 1 0.01
9044 1.573889 1 0.01
9045 1.573889 1 0.01
9046 1.573889 1 0.01
9047 1.573889 1 0.01
9048 1.573889 1 0.01
